CLIENTNUM,Attrition Flag,Customer Age,Gender,Dependent count,Education Level,Marital Status,Income Category,Card Category,Months on book,Total Relationship Count,Months Inactive 12 mon,Contacts Count 12 mon,Credit Limit,Total Revolving Bal,Avg Open To Buy,Total Amt Chng Q4 Q1,Total Trans Amt,Total Trans Ct,Total Ct Chng Q4 Q1,Avg Utilization Ratio
778830933,Existing Customer,-0.7486155373013496,M,0.5530260628728615,Graduate,Married,$80K - $120K,Blue,-1.784291952614181,-1.0313003339170208,-0.30200235528665753,-2.265762857923699,-0.7839646373016482,-0.17863630212154263,-0.7647462540650061,0.8931235027961978,2.0173285304399764,1.2036188622939146,0.2407044303242941,1.0938641267397167
715118058,Existing Customer,-0.1616311207653878,M,0.5530260628728615,Graduate,Married,$80K - $120K,Blue,0.0021841989181787275,-1.0313003339170208,0.7071397767519891,-1.3971118114662784,1.3115509914678483,1.1406373470161673,1.2029571098807224,-0.7415167845968655,1.989800751301065,0.5812917267360593,-0.34968662040782655,-0.6269431565910156
715253433,Existing Customer,0.1905595291561893,M,1.3185581019015769,Unknown,Single,$80K - $120K,Blue,0.24038101912249338,0.5434805731181859,-0.30200235528665753,0.34019028144856284,-0.35975603221398456,0.23457016157064578,-0.37968218967884315,-0.11581715305885079,1.9833236267977916,1.2554794569237357,0.3203891120182,-0.10195110404943619
718202658,Existing Customer,0.07316264584899693,M,0.5530260628728615,Graduate,Unknown,$120K +,Blue,0.0021841989181787275,-1.0313003339170208,-0.30200235528665753,0.34019028144856284,0.0774999089488546,-0.4835627587618624,0.1211158347693776,-0.09626403957328782,1.9825139862348824,2.24083075489034,-0.4547255190043389,-0.6962129413013628
789248958,Existing Customer,-1.1008061872229267,F,-0.21250597615585393,High School,Married,$40K - $60K,Blue,-1.1887999021033944,-1.0313003339170208,-0.30200235528665753,0.34019028144856284,-0.6543989173203398,1.6596346221958136,-0.8026084382649957,0.2635132485610705,1.9776561428574275,1.7740854032219484,0.2660586472269005,2.107390450396377
720087708,Existing Customer,-0.9834093039157342,F,0.5530260628728615,High School,Married,Less than $40K,Blue,-0.5933078515926079,-0.2439098803994175,0.7071397767519891,-0.5284607650088577,-0.7782918824863545,-1.4730179956151448,-0.6415528786083236,0.4355806472340247,1.9663211749766991,1.7740854032219484,0.019760540173009516,-1.0061040834266006
794653983,Existing Customer,-0.27902800407258016,F,0.5530260628728615,Graduate,Married,Less than $40K,Blue,-1.069701492001237,-1.0313003339170208,-1.3111444873253042,1.2088413279059835,-0.8207240885047514,-0.2072620511122665,-0.7987657091223102,0.9165872389788734,1.9663211749766991,1.3073400515535571,0.5558211261138307,1.4985455005738513
769962933,Existing Customer,-0.7486155373013496,F,0.5530260628728615,Graduate,Single,Less than $40K,Blue,-0.2360126212861359,-0.2439098803994175,-1.3111444873253042,1.2088413279059835,-0.22531174309152363,0.01054256077367616,-0.22540791674455715,-0.3387226467942683,1.96551153441379,1.0480370784044508,-0.8531489274738681,-0.3608013521775761
717444558,Existing Customer,0.425353295770574,F,-0.9780380151845693,Graduate,Married,Less than $40K,Blue,0.24038101912249338,-0.2439098803994175,-1.3111444873253042,0.34019028144856284,-0.6910449134271373,0.660222603084888,-0.7483581444859061,0.1305520768592427,1.9598440504734258,1.099897673034272,0.37471957680949947,1.374589043723756
716929233,Existing Customer,-0.3964248873797725,F,0.5530260628728615,Post-Graduate,Single,$40K - $60K,Blue,-1.4269967223077091,-1.0313003339170208,0.7071397767519891,1.2088413279059835,-0.40071332198040516,0.5270506403889117,-0.4470429711212127,0.39256379756578613,1.9582247693476074,1.9296671871114122,-0.4366153640739057,0.12408714079485494
709124883,Existing Customer,0.3079564124633816,M,0.5530260628728615,College,Married,$80K - $120K,Blue,0.12128260902033605,0.5434805731181859,-1.3111444873253042,-0.5284607650088577,-0.7448226290761216,0.7622796212257298,-0.8111980681133516,-0.5694493859239114,1.9525572854072433,1.9815277817412336,-0.1649630401174083,2.0417664438286796
827074758,Existing Customer,-0.5138217706869649,F,0.5530260628728615,Uneducated,Single,Less than $40K,Blue,0.24038101912249338,-0.2439098803994175,-1.3111444873253042,1.2088413279059835,-0.8141436929190108,-0.39270712066086916,-0.7753702699300778,0.21267515349860674,1.9525572854072433,0.321988753586953,-0.04543601757654986,1.0501147890279183
715155033,Existing Customer,1.7167190121496898,M,-1.7435700542132846,High School,Single,$40K - $60K,Blue,1.550463530246224,1.330871026635789,-1.3111444873253042,1.2088413279059835,-0.7478859166763802,-0.25953515796489274,-0.7214590404871075,0.1305520768592427,1.9493187231556066,1.5666430247026635,-0.14323085420088852,0.6673080840496837
720676158,Existing Customer,-1.4529968371445037,F,1.3185581019015769,Uneducated,Single,Unknown,Blue,-1.784291952614181,1.330871026635789,0.7071397767519891,-0.5284607650088577,0.033025511196951914,1.0087099821023964,-0.05870128481922977,0.5685418189358529,1.9485090825926974,1.7740854032219484,0.019760540173009516,-0.20038711390098232
711781233,Existing Customer,0.777543945692151,F,0.5530260628728615,Graduate,Married,Unknown,Blue,1.0740698898375947,1.330871026635789,-1.3111444873253042,0.34019028144856284,-0.77511513978979,-1.4730179956151448,-0.6383882781378766,0.10317771797945452,1.9468898014668792,1.6703642139623058,0.6681040866825163,-1.0061040834266006
789948408,Existing Customer,1.0123377123065358,M,-0.21250597615585393,Graduate,Single,$80K - $120K,Blue,1.193168299939752,-1.0313003339170208,-1.3111444873253042,1.2088413279059835,2.927378473056109,0.6652009942137096,2.855782727016985,-1.0309028641831972,1.94608016090397,0.9961764837746294,-1.0270064148060263,-0.8238151762941079
718596858,Existing Customer,0.777543945692151,F,1.3185581019015769,Graduate,Divorced,$40K - $60K,Blue,1.0740698898375947,0.5434805731181859,0.7071397767519891,-1.3971118114662784,-0.6064074115829551,1.5438870284507127,-0.7442893724524744,0.20094328540726897,1.94608016090397,1.2036188622939146,-0.41488317815738596,1.6188561792812963
811140933,Existing Customer,-0.3964248873797725,F,-0.21250597615585393,High School,Married,Less than $40K,Blue,-0.8315046717969226,-0.2439098803994175,-1.3111444873253042,-0.5284607650088577,-0.6918390991012784,0.7498336434036759,-0.7572868386703813,0.4003850429600113,1.9452705203410607,0.4257099428465955,0.15739771764430155,1.4839623880032518
789531633,Existing Customer,0.777543945692151,F,1.3185581019015769,Graduate,Single,Less than $40K,Blue,1.193168299939752,-0.2439098803994175,-1.3111444873253042,-0.5284607650088577,-0.5215429995461611,-0.5059655188415594,-0.473603010783892,-0.7102318030199648,1.9444608797781515,1.7222248085921272,-0.3859069302686929,-0.31705201446577774
720844008,Existing Customer,0.8949408289993434,F,1.3185581019015769,Graduate,Single,Less than $40K,Blue,1.0740698898375947,1.330871026635789,-0.30200235528665753,-0.5284607650088577,-0.7628619893887556,0.7012943298976658,-0.8236304271043929,0.5880949324214159,1.9428415986523333,1.6703642139623058,0.6681040866825163,2.194889125819974
710094108,Existing Customer,-1.570393720451696,M,0.5530260628728615,Graduate,Single,$60K - $80K,Blue,-1.069701492001237,1.330871026635789,-0.30200235528665753,0.34019028144856284,-0.7568488692845443,0.6739131786891472,-0.8151538187014101,-0.34263326949138084,1.9396030364006966,1.2554794569237357,-0.2192935049087078,2.0709326689698786
708406083,Existing Customer,-1.3355999538373113,F,-1.7435700542132846,Unknown,Married,Less than $40K,Blue,-1.4269967223077091,0.5434805731181859,0.7071397767519891,-1.3971118114662784,-0.5988059201304615,1.6297642754228843,-0.7445154153432206,0.19703266271015638,1.9387933958377874,1.8259459978517698,0.21172818243560101,1.6407308481371954
718481283,Existing Customer,0.5427501790777663,F,-0.9780380151845693,High School,Married,Less than $40K,Blue,0.83587306963328,0.5434805731181859,-1.3111444873253042,0.34019028144856284,-0.7819224455681425,-0.086536066238344,-0.7710754550058999,-0.9174948059669319,1.9379837552748782,0.9443158891448082,-0.5561423866147642,1.221466361732462
709922508,Existing Customer,-0.7486155373013496,F,1.3185581019015769,Unknown,Married,Less than $40K,Blue,-0.9506030818990798,-0.2439098803994175,-1.3111444873253042,-1.3971118114662784,-0.6809474098559144,-1.4730179956151448,-0.5445804784782009,0.24004951237839492,1.9355548335861508,1.2554794569237357,0.798497202181635,-1.0061040834266006
793616883,Existing Customer,-0.8660124206085419,F,2.084090140930292,Graduate,Single,Less than $40K,Blue,-0.35511103138829325,0.5434805731181859,-0.30200235528665753,-0.5284607650088577,-0.8254551660207063,-0.6416266771019464,-0.7640342189591556,0.615469291301204,1.9339355524603326,1.2036188622939146,0.2407044303242941,0.685536974762933
713645883,Existing Customer,-1.1008061872229267,F,-0.9780380151845693,High School,Single,Less than $40K,Blue,-1.5460951324098664,1.330871026635789,0.7071397767519891,1.2088413279059835,-0.7754555050787076,0.3764543087420599,-0.8066772102984274,0.2439601350755075,1.931506630771605,1.7222248085921272,-0.05268007954872313,1.8777064274094364
779252283,Existing Customer,0.07316264584899693,F,1.3185581019015769,High School,Married,Less than $40K,Blue,-0.8315046717969226,1.330871026635789,0.7071397767519891,-2.265762857923699,-0.6809474098559144,1.5277072572820425,-0.817075183272753,0.27524511665240825,1.9306969902086957,1.4110612408131995,0.7260565824599023,2.234992685389122
712404483,Existing Customer,0.3079564124633816,M,-0.21250597615585393,High School,Married,$80K - $120K,Blue,0.0021841989181787275,-0.2439098803994175,0.7071397767519891,-1.3971118114662784,-0.5360652518733131,1.6559008288491974,-0.6843880064047296,-1.1912383947648135,1.9209813034537857,1.4110612408131995,-0.6792914401417097,1.290736146442809
710512833,Existing Customer,-0.9834093039157342,F,-0.21250597615585393,Graduate,Married,Less than $40K,Blue,-0.8315046717969226,1.330871026635789,-1.3111444873253042,-1.3971118114662784,-0.6137819928428369,0.19225383697566262,-0.628894476726536,-0.6202874809863751,1.912075257261785,1.2554794569237357,0.17912990356082134,0.47043606434659146
712867983,Existing Customer,0.8949408289993434,F,-0.21250597615585393,Uneducated,Single,Less than $40K,Blue,0.83587306963328,1.330871026635789,-1.3111444873253042,1.2088413279059835,-0.6475916115419874,-0.685187599479135,-0.5828947484596829,-0.15883400272708934,1.9112656166988757,0.5812917267360593,-0.20480538096436127,-0.2368448953274809
715352883,Existing Customer,0.3079564124633816,F,-0.21250597615585393,Post-Graduate,Single,Unknown,Blue,0.0021841989181787275,-1.0313003339170208,0.7071397767519891,-0.5284607650088577,1.8368480873640458,-1.4730179956151448,1.9635914372417076,-0.5381644043470106,1.9104559761359667,0.8405946998851657,-0.8241726795851749,-1.0061040834266006
778669608,Existing Customer,0.3079564124633816,F,1.3185581019015769,Unknown,Married,$40K - $60K,Blue,-0.8315046717969226,1.330871026635789,0.7071397767519891,-0.5284607650088577,-0.811193860415058,-1.4730179956151448,-0.6743290977665235,1.3311132448728085,1.9072174138843299,1.2036188622939146,0.09582319088082879,-1.0061040834266006
709914858,Existing Customer,0.1905595291561893,F,-0.21250597615585393,Graduate,Married,Less than $40K,Blue,0.0021841989181787275,-0.2439098803994175,-1.3111444873253042,-0.5284607650088577,-0.2668363083394736,0.6490212230450395,-0.3247537672275149,-0.5068794227701099,1.9047884921956024,1.514782430072842,-0.8422828345156081,-0.029035541196438985
708862233,Existing Customer,-0.27902800407258016,F,1.3185581019015769,Graduate,Married,$40K - $60K,Blue,-0.7124062616947652,-1.0313003339170208,0.7071397767519891,0.34019028144856284,-0.5271022992651491,-1.4730179956151448,-0.39132339855227277,1.3584876037525961,1.898311367692329,1.462921835443021,0.21535021342168764,-1.0061040834266006
714121083,Existing Customer,-0.7486155373013496,F,0.5530260628728615,Graduate,Married,$40K - $60K,Blue,-1.9033903627163384,0.5434805731181859,-0.30200235528665753,-0.5284607650088577,-0.27988364441464914,0.40383545995057835,-0.31548600870692045,0.9244084843730986,1.8958824460036017,0.6850129159957019,-0.940077671139947,-0.12747155104798522
778353183,Existing Customer,-1.8051874870660807,F,-1.7435700542132846,High School,Married,Less than $40K,Blue,-2.7370792334314396,0.5434805731181859,-0.30200235528665753,0.34019028144856284,-0.625467867762342,-0.24833377792504427,-0.600526093937887,-0.5264325362556729,1.8934535243148742,1.1517582676640932,0.7912531402094618,0.11314980636690536
806619333,Existing Customer,-1.218203070530119,F,0.5530260628728615,High School,Single,Less than $40K,Blue,-0.5933078515926079,-0.2439098803994175,-0.30200235528665753,0.34019028144856284,-0.6585967558836572,1.1219683802830864,-0.7579649673426199,1.022174051800913,1.892643883751965,1.3073400515535571,0.5558211261138307,1.6079188448533466
718775808,Existing Customer,-0.5138217706869649,F,0.5530260628728615,Unknown,Married,Unknown,Blue,-0.5933078515926079,-1.0313003339170208,-1.3111444873253042,1.2088413279059835,-0.10799917351124971,0.16860647911376028,-0.12289746579115245,0.07580335909966636,1.8918342431890558,1.1517582676640932,0.15739771764430155,-0.38632179917612497
718545033,Existing Customer,-2.2747750202948502,F,-1.7435700542132846,Graduate,Married,Less than $40K,Blue,-2.2606855930228105,-0.2439098803994175,-0.30200235528665753,-0.5284607650088577,-0.7569623243808501,0.4772667291006962,-0.797409451777833,-0.11581715305885079,1.8861667592486917,1.2036188622939146,0.09582319088082879,1.7902077519858397
806219808,Existing Customer,0.6601470623849587,M,0.5530260628728615,College,Unknown,$120K +,Blue,1.3122667100419092,0.5434805731181859,3.734566172867929,0.34019028144856284,-0.4078609930476752,0.9813288308938778,-0.4954161497409009,0.24004951237839492,1.8861667592486917,1.7222248085921272,0.9035361007781469,0.39752050149359425
711126483,Existing Customer,-1.1008061872229267,F,-0.9780380151845693,Graduate,Single,Less than $40K,Blue,-0.9506030818990798,-0.2439098803994175,0.7071397767519891,0.34019028144856284,-0.8254551660207063,-0.7275039240741181,-0.7562357392284114,0.4825081195993758,1.8780703536196,1.099897673034272,0.7007023655572959,0.5105396239157397
779635533,Existing Customer,-0.9834093039157342,F,0.5530260628728615,Graduate,Single,Unknown,Blue,-1.784291952614181,0.5434805731181859,-1.3111444873253042,0.34019028144856284,-0.7222450649112526,-0.19357147550800727,-0.7019063304375607,-1.1912383947648135,1.8691643074275992,0.8405946998851657,-0.4655916119625988,0.5907467430540366
708670608,Existing Customer,0.1905595291561893,F,2.084090140930292,Uneducated,Married,Unknown,Blue,0.0021841989181787275,-0.2439098803994175,-0.30200235528665753,0.34019028144856284,-0.36520187683666655,1.265097125236706,-0.47868897582568165,-0.30352704252025536,1.8691643074275992,1.5666430247026635,0.2334603683521208,0.4522071736333422
711379083,Existing Customer,1.5993221288424975,F,-1.7435700542132846,Doctorate,Single,Less than $40K,Blue,0.7167746595311226,0.5434805731181859,0.7071397767519891,0.34019028144856284,-0.6757284754258442,0.30551223515635284,-0.7008891374292028,-0.21749334318377825,1.86835466686469,0.9961764837746294,-0.22653756688088106,0.8824089944660253
803652633,Existing Customer,0.07316264584899693,F,-0.21250597615585393,Uneducated,Single,Less than $40K,Blue,0.5976762494289654,-0.2439098803994175,-0.30200235528665753,-0.5284607650088577,-0.7512895695655565,0.4872235113583393,-0.7926625510721627,0.2517813804697327,1.86835466686469,0.7887341052553444,-0.6684253471834498,1.7391668579887416
713789883,Existing Customer,0.425353295770574,F,1.3185581019015769,High School,Married,$40K - $60K,Blue,0.0021841989181787275,1.330871026635789,-1.3111444873253042,-1.3971118114662784,-0.8208375436010573,-0.22344182228093654,-0.797409451777833,0.20876453080149415,1.8618775423614167,1.0480370784044508,0.9687326585277063,1.4693792754326525
815860008,Existing Customer,-0.7486155373013496,F,0.5530260628728615,Uneducated,Married,Less than $40K,Blue,-0.11691421118397859,0.5434805731181859,-0.30200235528665753,1.2088413279059835,-0.6323886286370003,1.2439389629392144,-0.7429331151079972,-0.7571592753853159,1.8562100584210526,1.2036188622939146,0.09582319088082879,1.5277117257150497
711238908,Existing Customer,2.1863065453784594,F,-1.7435700542132846,Uneducated,Single,Less than $40K,Blue,2.1459555807570103,1.330871026635789,2.7254240408292825,-0.5284607650088577,-0.11514684457851979,0.7149849055019251,-0.1796342313684503,-0.5186112908614476,1.8513522150435975,0.3738493482167743,0.2334603683521208,-0.1748666669024333
713132133,Existing Customer,0.8949408289993434,F,-0.9780380151845693,Unknown,Married,Less than $40K,Blue,0.3594794292246507,-1.0313003339170208,-0.30200235528665753,1.2088413279059835,-0.6800397690854675,0.6353306474407803,-0.735134635377253,0.2713344939552957,1.8513522150435975,1.3592006461833783,0.1972400584912545,1.2652156994442603
812493033,Existing Customer,-0.27902800407258016,F,0.5530260628728615,High School,Single,$40K - $60K,Blue,0.12128260902033605,-0.2439098803994175,-1.3111444873253042,-1.3971118114662784,-0.6017557526344143,-0.09151445736716556,-0.5911453139719194,-0.5616281405296861,1.8505425744806883,0.4257099428465955,-0.3315764654773934,0.1824195910772527
793656633,Existing Customer,-1.3355999538373113,F,0.5530260628728615,Uneducated,Married,Unknown,Blue,-0.8315046717969226,-1.0313003339170208,0.7071397767519891,-1.3971118114662784,-0.7301869216526639,0.14869291459847409,-0.7408987290912813,-0.5029688000729973,1.8497329339177793,1.099897673034272,-0.32433240350522013,1.0792810141691174
717990183,Existing Customer,0.6601470623849587,M,1.3185581019015769,Uneducated,Married,$80K - $120K,Blue,0.0021841989181787275,0.5434805731181859,-0.30200235528665753,-0.5284607650088577,-0.14067424124734149,1.5687789840948203,-0.2825967681033474,-0.6046449901979247,1.84892329335487,1.2554794569237357,0.03787069510344268,0.18606536921990258
713240133,Existing Customer,-0.5138217706869649,F,0.5530260628728615,High School,Married,Less than $40K,Blue,0.0021841989181787275,-0.2439098803994175,0.7071397767519891,-1.3971118114662784,0.07228097451878439,0.37147591761323834,0.03827111531089287,-1.2107915082503762,1.8481136527919608,0.2701281589571317,0.02700460214518278,-0.4300711368879233
779296908,Existing Customer,-0.044234237458195436,F,0.5530260628728615,Graduate,Single,Less than $40K,Blue,-0.9506030818990798,0.5434805731181859,0.7071397767519891,0.34019028144856284,-0.8254551660207063,-0.756129673064842,-0.75363624598483,0.001501527854527055,1.8473040122290516,0.5812917267360593,0.4580262894894916,0.4522071736333422
716602683,Existing Customer,0.3079564124633816,F,0.5530260628728615,Graduate,Married,$40K - $60K,Blue,0.0021841989181787275,-1.0313003339170208,0.7071397767519891,-0.5284607650088577,-0.34443959421269155,1.1182345869364703,-0.44466952076837757,0.22049639889283193,1.8424461688515967,0.7887341052553444,0.0016503852425763564,0.3318964949258968
803097333,Existing Customer,-0.6312186539941572,M,-0.21250597615585393,Graduate,Married,$80K - $120K,Blue,-0.11691421118397859,-1.0313003339170208,0.7071397767519891,1.2088413279059835,0.24495963109632493,0.4113030466438107,0.2066730689168168,0.41211691105134907,1.840017247162869,1.4110612408131995,0.2769247401851604,-0.49934092159827054
826417233,Existing Customer,-1.3355999538373113,F,1.3185581019015769,College,Married,Less than $40K,Blue,-0.5933078515926079,-1.0313003339170208,0.7071397767519891,1.2088413279059835,-0.6558738335723162,-0.21472963780549884,-0.6338674203229525,0.15792643573903042,1.840017247162869,0.8405946998851657,0.5847973740025237,0.25168937578759987
709788783,Existing Customer,0.07316264584899693,M,1.3185581019015769,Unknown,Divorced,$40K - $60K,Blue,-0.11691421118397859,-1.0313003339170208,-0.30200235528665753,-1.3971118114662784,-0.4319134734645206,-0.5109439099703809,-0.38386398315764797,-1.0035285053034089,1.83920760659996,0.8405946998851657,-0.20118334997827464,-0.4300711368879233
713263758,Existing Customer,0.777543945692151,F,-0.9780380151845693,College,Single,Less than $40K,Blue,1.0740698898375947,-1.0313003339170208,-0.30200235528665753,-0.5284607650088577,-0.7263294483782641,1.0124437754490125,-0.8154928830375295,0.05233962291699079,1.8367786849112324,1.2036188622939146,0.2407044303242941,2.1438482318228758
716841783,Existing Customer,0.5427501790777663,M,-1.7435700542132846,Graduate,Married,$120K +,Blue,0.0021841989181787275,-0.2439098803994175,-0.30200235528665753,0.34019028144856284,1.1367166880604962,0.13500233899421482,1.1201123904222376,-1.2968252075868534,1.8327304820966868,1.5666430247026635,-0.7807083077521354,-0.7545453915837605
780390108,Existing Customer,-0.27902800407258016,F,0.5530260628728615,College,Married,$40K - $60K,Blue,-0.2360126212861359,-1.0313003339170208,-1.3111444873253042,-0.5284607650088577,-0.6192278374655189,-0.21224044224108807,-0.5975875363581863,0.8383747850366216,1.8319208415337775,1.3592006461833783,0.48700253737818466,0.1277329189375048
720782658,Existing Customer,-0.5138217706869649,M,1.3185581019015769,Graduate,Married,$60K - $80K,Blue,0.0021841989181787275,-0.2439098803994175,-0.30200235528665753,0.34019028144856284,-0.581220380203051,0.7037835254620766,-0.6429091359528007,-0.15883400272708934,1.8319208415337775,1.3073400515535571,0.7188125204877291,0.7693898720438795
815812683,Existing Customer,0.07316264584899693,M,0.5530260628728615,Unknown,Single,$120K +,Blue,0.7167746595311226,0.5434805731181859,0.7071397767519891,-0.5284607650088577,0.01612070184737666,0.3104906262851744,-0.012136449325511205,0.14619456764769306,1.8262533575934135,1.1517582676640932,0.016138509186922886,-0.41548802431732385
711286533,Existing Customer,-0.3964248873797725,M,0.5530260628728615,Graduate,Unknown,$60K - $80K,Blue,-0.5933078515926079,0.5434805731181859,-1.3111444873253042,-0.5284607650088577,0.537106504083951,-1.4730179956151448,0.6688177590474362,-0.4169351007365202,1.8222051547788676,0.3738493482167743,0.05598085003387584,-1.0061040834266006
721396758,Existing Customer,-1.3355999538373113,F,1.3185581019015769,Doctorate,Married,Less than $40K,Blue,0.0021841989181787275,-1.0313003339170208,-1.3111444873253042,0.34019028144856284,-0.8254551660207063,-0.7187917395986805,-0.7570268893460231,-0.31916953330870573,1.8181569519643217,1.3073400515535571,0.40369582469819215,0.528768514628989
716747283,Existing Customer,-0.27902800407258016,F,-0.21250597615585393,Uneducated,Single,Less than $40K,Blue,0.0021841989181787275,0.5434805731181859,-0.30200235528665753,-0.5284607650088577,-0.750722294084027,0.05036968980424854,-0.7524269165193378,0.17747954922459339,1.8157280302755943,1.2554794569237357,-0.09252242039567568,1.1230303518809157
